Call_log_ID,Date received,Complaint ID,Client_id,phone,vru+line,call_id,priority,type,outcome,server,ser_start,ser_exit,ser_time
1249,20/11/2013,CR0604843,C00008287,259-161-5246,AA0213,36083,0,PS,AGENT,AVIDAN,14:03:41,14:07:51,00:04:10
3168,20/11/2013,,,184-120-2278,,,,,,,10:38:45,10:53:07,00:14:22
1246,21/11/2013,CR0607421,C00004862,212-415-2573,AA0113,36080,2,NE,AGENT,ELI,16:25:59,16:33:25,00:07:26
1245,22/11/2013,CR0609186,C00004164,682-720-2753,AA0214,36079,2,PS,AGENT,AVNI,11:06:15,11:21:46,00:15:31
3923,22/11/2013,,,212-522-4265,,,,,,,10:12:25,10:33:13,00:20:48
2346,24/11/2013,,,705-628-5112,AA0102,36118,0,NW,HANG,NO_SERVER,11:31:52,11:31:55,00:00:03
1243,25/11/2013,CR0611475,C00000674,327-140-9584,AA0206,36077,0,PS,AGENT,ZOHARI,12:47:19,12:48:40,00:01:21
1244,25/11/2013,CR0611527,C00004402,154-050-2945,AA0105,36078,0,PS,AGENT,YITZ,11:55:12,11:59:51,00:04:39
1242,26/11/2013,CR0612864,C00002511,759-975-9150,AA0113,36076,0,NW,AGENT,BENSION,13:40:58,13:57:38,00:16:40
2230,26/11/2013,,,315-461-2750,AA0205,35433,0,NW,HANG,NO_SERVER,16:29:09,16:29:11,00:00:02
1241,27/11/2013,CR0615396,C00004438,307-979-6963,AA0113,36075,0,NE,AGENT,BASCH,16:04:22,16:20:21,00:15:59
3872,01/12/2013,,,883-529-9005,,,,,,,14:52:41,15:10:42,00:18:01
1237,02/12/2013,CR0617639,C00000702,842-756-4849,AA0105,36071,1,PS,AGENT,MIKI,11:06:01,11:06:57,00:00:56
1238,02/12/2013,CR0618540,C00001942,292-646-1211,AA0115,36072,0,PS,AGENT,MORIAH,15:07:34,15:24:35,00:17:01
1239,02/12/2013,CR0618111,C00000180,313-346-5449,AA0210,36073,0,PS,AGENT,AVNI,13:52:37,14:10:59,00:18:22
1240,02/12/2013,CR0617540,C00003373,912-371-6537,AA0107,36074,0,TT,AGENT,IDIT,16:03:50,16:21:30,00:17:40
1236,03/12/2013,CR0618869,C00002260,168-997-4954,AA0109,36070,1,PS,AGENT,AVNI,11:02:21,11:15:02,00:12:41
1235,05/12/2013,CR0623191,C00013260,816-234-9264,AA0213,36069,2,PS,AGENT,DORIT,11:05:48,11:13:23,00:07:35
1234,06/12/2013,CR0624885,C00002068,648-816-6304,AA0202,36068,0,NW,AGENT,MIKI,10:46:51,11:04:55,00:18:04
3295,06/12/2013,,,803-222-1075,,,,,,,11:44:59,11:53:18,00:08:19
3415,07/12/2013,,,145-673-0789,,,,,,,11:52:11,12:00:45,00:08:34
2182,08/12/2013,,,693-882-6445,AA0101,35178,0,NW,HANG,NO_SERVER,09:39:30,09:39:34,00:00:04
2281,08/12/2013,,,825-386-1296,AA0215,35751,2,NE,HANG,NO_SERVER,16:25:48,16:25:53,00:00:05
2377,08/12/2013,,,787-408-1352,AA0104,30173,0,PS,HANG,NO_SERVER,14:56:46,14:56:47,00:00:01
2996,08/12/2013,,,781-304-7654,AA0210,50156,0,PS,AGENT,SHLOMO,11:33:39,11:42:00,00:08:21
3086,08/12/2013,,,584-081-3628,,,,,,,09:54:32,09:59:02,00:04:30
2773,09/12/2013,CR0626230,C00013412,212-259-5250,AA0107,40368,1,PS,AGENT,GILI,13:00:34,13:25:59,00:25:25
3104,09/12/2013,,,212-908-9336,,,,,,,13:28:22,13:42:50,00:14:28
3677,09/12/2013,,,148-063-3905,,,,,,,14:14:00,14:20:31,00:06:31
1232,10/12/2013,CR0628274,C00001691,827-707-6586,AA0103,36065,0,NW,AGENT,NAAMA,16:51:05,17:03:15,00:12:10
1233,10/12/2013,CR0628615,C00004441,642-784-9911,AA0203,36066,0,PS,AGENT,DORIT,14:00:55,14:01:49,00:00:54
3756,10/12/2013,,,375-242-7331,,,,,,,10:53:57,11:02:08,00:08:11
1230,11/12/2013,CR0630498,C00000484,322-519-4555,AA0214,36063,2,PS,AGENT,MORIAH,16:33:58,16:41:38,00:07:40
1231,11/12/2013,CR0629873,C00001284,204-421-6049,AA0110,36064,2,PS,AGENT,SHARON,13:33:08,13:34:31,00:01:23
1229,12/12/2013,CR0631532,C00003577,113-720-9638,AA0205,36062,2,PS,AGENT,MORIAH,15:41:57,15:52:41,00:10:44
1227,13/12/2013,CR0632681,C00001945,737-549-3547,AA0115,36059,2,PS,AGENT,AVNI,14:58:58,15:15:01,00:16:03
1228,13/12/2013,CR0633568,C00008670,435-864-0753,AA0109,36061,2,NE,AGENT,ZOHARI,15:32:44,15:38:15,00:05:31
2212,13/12/2013,,,917-793-1424,AA0210,35324,0,NW,HANG,NO_SERVER,10:23:17,10:23:21,00:00:04
2772,13/12/2013,CR0633229,C00002611,315-464-1425,AA0213,40367,0,PS,AGENT,AVIDAN,09:36:55,09:51:34,00:14:39
1226,14/12/2013,CR0633945,C00012145,766-723-5876,AA0202,36058,0,PS,AGENT,KAZAV,13:09:03,13:28:57,00:19:54
3385,15/12/2013,,,139-092-4948,,,,,,,12:18:25,12:26:05,00:07:40
1224,16/12/2013,CR0636166,C00011252,819-954-1140,AA0209,36054,0,PS,AGENT,TOVA,15:48:39,16:00:34,00:11:55
1225,16/12/2013,CR0634785,C00008432,229-298-2913,AA0103,36056,1,PS,AGENT,AVIDAN,11:25:40,11:40:43,00:15:03
2770,16/12/2013,CR0635552,C00003414,788-053-0833,AA0213,40365,1,NW,AGENT,YIFAT,12:38:55,12:57:42,00:18:47
2771,16/12/2013,CR0634872,C00004333,212-922-6182,AA0204,40366,1,PS,AGENT,IDIT,14:03:34,14:16:02,00:12:28
1220,17/12/2013,CR0637397,C00001088,393-433-6624,AA0104,36050,0,NW,AGENT,KAZAV,14:12:27,14:32:28,00:20:01
1221,17/12/2013,CR0636424,C00001829,413-326-0740,AA0115,36051,2,PS,AGENT,MICHAL,13:44:19,13:53:41,00:09:22
1222,17/12/2013,CR0636753,C00002339,508-389-9448,AA0115,36052,2,PS,AGENT,YITZ,13:52:42,13:53:05,00:00:23
1223,17/12/2013,CR0637064,C00001529,184-946-5589,AA0215,36053,2,NE,AGENT,KAZAV,11:19:12,11:29:07,00:09:55
2960,17/12/2013,,,914-464-3054,AA0214,50120,0,PS,AGENT,DARMON,11:41:42,11:50:53,00:09:11
2967,17/12/2013,,,461-077-9505,AA0214,50127,2,PS,AGENT,AVNI,12:29:56,12:35:31,00:05:35
1217,18/12/2013,CR0642536,C00004708,588-819-5021,AA0202,36047,0,PS,AGENT,AVIDAN,11:36:50,11:53:52,00:17:02
1218,18/12/2013,CR0642582,C00001781,975-381-4460,AA0203,36048,0,NW,AGENT,YIFAT,09:52:47,10:06:17,00:13:30
1219,18/12/2013,CR0644427,C00003159,447-011-2649,AA0214,36049,0,PS,AGENT,NAAMA,16:45:27,17:00:35,00:15:08
3199,18/12/2013,,,379-721-8570,,,,,,,14:16:42,14:17:30,00:00:48
2128,20/12/2013,,,914-011-1365,AA0102,34845,0,NW,HANG,NO_SERVER,09:23:30,09:23:32,00:00:02
2374,21/12/2013,,,315-708-6498,AA0104,30153,0,NW,HANG,NO_SERVER,14:49:46,14:49:48,00:00:02
2959,22/12/2013,,,617-146-9207,AA0105,50119,0,NE,AGENT,ANAT,12:25:33,12:27:18,00:01:45
3678,22/12/2013,,,374-270-4174,,,,,,,11:50:58,11:52:06,00:01:08
1215,23/12/2013,CR0643092,C00004422,914-319-3943,AA0209,36045,2,PS,AGENT,IDIT,11:55:33,12:02:52,00:07:19
1216,23/12/2013,CR0643733,C00013405,553-558-6291,AA0215,36046,2,PS,AGENT,SHARON,10:02:37,10:07:53,00:05:16
1214,24/12/2013,CR0645163,C00002129,585-330-2680,AA0206,36044,1,PS,AGENT,BENSION,11:56:29,12:16:08,00:19:39
3270,24/12/2013,,,978-431-8789,,,,,,,11:56:36,12:00:52,00:04:16
3506,24/12/2013,,,138-313-3688,,,,,,,15:23:07,15:24:31,00:01:24
3568,24/12/2013,,,642-945-0799,,,,,,,13:28:38,13:43:56,00:15:18
3950,24/12/2013,,,978-205-6863,,,,,,,13:27:31,13:46:27,00:18:56
2497,25/12/2013,,,129-823-7196,AA0213,30372,2,PS,PHANTOM,NO_SERVER,12:55:11,12:55:12,00:00:01
3902,25/12/2013,,,460-213-2078,,,,,,,12:34:02,12:46:47,00:12:45
1213,26/12/2013,CR0645655,C00004253,372-150-7677,AA0101,36043,2,PS,AGENT,DORIT,09:35:42,09:54:11,00:18:29
1210,27/12/2013,CR0647147,C00003905,228-675-8498,AA0102,36040,0,PS,AGENT,SHARON,10:07:09,10:07:49,00:00:40
1211,27/12/2013,CR0647337,C00004748,914-098-5310,AA0109,36041,0,NW,AGENT,IDIT,09:00:51,09:12:22,00:11:31
1212,27/12/2013,CR0647550,C00001131,978-958-7540,AA0104,36042,1,NE,AGENT,ANAT,14:45:28,14:59:10,00:13:42
2431,27/12/2013,,,978-392-7379,AA0209,30577,0,NW,HANG,NO_SERVER,14:08:11,14:08:13,00:00:02
1208,30/12/2013,CR0649236,C00001948,744-807-4684,AA0210,36037,0,PS,AGENT,YIFAT,13:07:58,13:19:28,00:11:30
1209,30/12/2013,CR0649423,C00004125,550-631-7804,AA0101,36038,2,PS,AGENT,KAZAV,10:52:59,11:03:22,00:10:23
2769,30/12/2013,CR0649712,C00001955,100-624-5671,AA0214,40364,0,PS,AGENT,MIKI,09:13:03,09:29:16,00:16:13
3421,01/01/2014,,,914-740-8456,,,,,,,09:27:50,09:33:14,00:05:24
1206,02/01/2014,CR0653037,C00003101,879-828-0515,AA0213,36034,1,PS,AGENT,GILI,15:39:41,15:48:57,00:09:16
1207,02/01/2014,CR0651941,C00006499,312-484-5399,AA0109,36035,0,PE,AGENT,NO_SERVER,15:27:16,15:47:38,00:20:22
2768,02/01/2014,CR0652357,C00004480,325-737-6069,AA0215,40363,0,PS,AGENT,GILI,14:21:24,14:45:51,00:24:27
1203,03/01/2014,CR0653570,C00004328,685-299-2722,AA0203,36031,2,PS,AGENT,MORIAH,11:45:32,11:50:06,00:04:34
1204,03/01/2014,CR0654534,C00000618,508-099-1022,AA0214,36032,0,NW,AGENT,SHARON,10:51:30,11:00:21,00:08:51
1205,03/01/2014,CR0653478,C00004070,145-116-5007,AA0214,36033,0,NW,AGENT,KAZAV,13:18:23,13:19:08,00:00:45
2434,03/01/2014,,,743-584-2470,AA0206,30591,0,NE,HANG,NO_SERVER,09:38:28,09:38:32,00:00:04
3557,03/01/2014,,,268-573-9508,,,,,,,15:49:50,15:49:59,00:00:09
3213,05/01/2014,,,648-402-6162,,,,,,,11:45:42,11:47:03,00:01:21
1200,06/01/2014,CR0655905,C00001556,579-041-9190,AA0215,36026,2,NE,AGENT,MORIAH,14:08:05,14:23:27,00:15:22
1201,06/01/2014,CR0656902,C00002610,122-613-8300,AA0103,36028,1,PS,AGENT,AVNI,12:00:36,12:09:54,00:09:18
1202,06/01/2014,CR0655907,C00004919,955-474-2346,AA0105,36029,0,NW,AGENT,AVNI,13:42:05,13:58:00,00:15:55
2766,06/01/2014,CR0656522,C00004610,960-652-6854,AA0101,40361,2,PS,AGENT,GILI,10:52:34,11:21:33,00:28:59
2767,06/01/2014,CR0656145,C00001586,781-721-9358,AA0213,40362,1,IN,AGENT,SHLOMO,15:01:18,15:09:02,00:07:44
1199,08/01/2014,CR0660132,C00001744,716-629-1061,AA0110,36024,0,NW,AGENT,YIFAT,14:29:33,14:43:37,00:14:04
2765,08/01/2014,CR0659626,C00003057,414-067-6750,AA0110,40360,2,NW,AGENT,AVNI,09:03:19,09:27:43,00:24:24
1198,09/01/2014,CR0662067,C00001344,212-451-5141,AA0104,36023,2,PS,AGENT,MIKI,15:20:11,15:38:30,00:18:19
1197,10/01/2014,CR0663651,C00001904,511-791-8998,AA0113,36022,2,PS,AGENT,MICHAL,11:32:44,11:33:50,00:01:06
1196,14/01/2014,CR0669160,C00004718,271-247-7629,AA0105,36021,0,PS,AGENT,BENSION,11:27:16,11:35:59,00:08:43
2764,15/01/2014,CR0670381,C00004345,289-139-8263,AA0202,40359,0,NW,AGENT,NO_SERVER,10:40:28,11:08:10,00:27:42
2242,16/01/2014,,,917-175-2713,AA0215,35500,0,NW,HANG,NO_SERVER,12:07:42,12:07:44,00:00:02
2763,16/01/2014,CR0672118,C00001002,594-108-2286,AA0106,40358,2,PS,AGENT,TOVA,11:16:14,11:21:45,00:05:31
1193,21/01/2014,CR0677923,C00001961,234-808-8240,AA0202,36016,2,PS,AGENT,SHARON,15:39:25,15:47:01,00:07:36
1194,21/01/2014,CR0678444,C00002670,915-818-1976,AA0204,36017,0,PS,AGENT,AVIDAN,09:52:08,10:10:45,00:18:37
1195,21/01/2014,CR0678370,C00004346,227-249-0952,AA0113,36018,0,NW,AGENT,MICHAL,16:00:35,16:19:22,00:18:47
2372,21/01/2014,,,582-649-7899,AA0106,30144,1,PS,HANG,NO_SERVER,11:33:13,11:33:17,00:00:04
2385,22/01/2014,,,212-280-2432,AA0216,30237,0,IN,HANG,NO_SERVER,15:04:46,15:04:48,00:00:02
1191,23/01/2014,CR0682428,C00000897,418-387-0408,AA0109,36014,0,PS,AGENT,TOVA,14:59:11,15:20:01,00:20:50
1192,23/01/2014,CR0684112,C00000191,765-570-0787,AA0214,36015,1,PS,AGENT,DORIT,10:37:25,10:44:51,00:07:26
2227,24/01/2014,,,212-966-1205,AA0215,35419,2,PS,HANG,NO_SERVER,10:14:44,10:14:49,00:00:05
2762,24/01/2014,CR0684590,C00003230,664-106-5379,AA0107,40357,2,NW,AGENT,STEREN,09:32:01,09:48:18,00:16:17
2308,25/01/2014,,,752-758-3119,AA0206,35921,0,PS,HANG,NO_SERVER,09:40:19,09:40:24,00:00:05
3417,25/01/2014,,,837-195-8937,,,,,,,11:20:37,11:23:20,00:02:43
3099,26/01/2014,,,717-851-1908,,,,,,,10:03:06,10:15:34,00:12:28
3845,26/01/2014,,,487-035-6009,,,,,,,15:29:52,15:44:49,00:14:57
1190,27/01/2014,CR0687131,C00002447,436-341-7372,AA0107,36012,2,TT,AGENT,NO_SERVER,15:12:57,15:17:02,00:04:05
2093,27/01/2014,,,978-111-6880,AA0103,34665,0,PS,HANG,NO_SERVER,14:04:47,14:04:48,00:00:01
1189,28/01/2014,CR0688159,C00002805,422-392-9843,AA0101,36011,2,PS,AGENT,TOVA,13:20:09,13:29:03,00:08:54
1188,29/01/2014,CR0690307,C00002730,372-278-9698,AA0210,36010,2,PS,AGENT,AVNI,14:24:53,14:35:43,00:10:50
1186,30/01/2014,CR0693018,C00004478,790-760-6983,AA0108,36008,1,TT,AGENT,NO_SERVER,11:52:33,12:12:17,00:19:44
1187,30/01/2014,CR0692784,C00001429,861-031-8203,AA0213,36009,0,NW,AGENT,STEREN,12:36:52,12:44:57,00:08:05
1183,31/01/2014,CR0694888,C00000005,428-265-1568,AA0202,36004,0,PS,AGENT,ANAT,16:33:49,16:51:34,00:17:45
1184,31/01/2014,CR0694940,C00000157,243-504-9954,AA0110,36005,1,PS,AGENT,KAZAV,13:22:15,13:39:40,00:17:25
1185,31/01/2014,CR0694894,C00004719,483-552-1237,AA0203,36006,0,PS,AGENT,DORIT,09:24:04,09:43:11,00:19:07
2761,31/01/2014,CR0694776,C00004595,212-831-8173,AA0209,40356,1,PS,AGENT,KAZAV,15:53:26,16:17:56,00:24:30
1181,03/02/2014,CR0697793,C00004069,586-023-0121,AA0210,36001,1,PS,AGENT,BENSION,09:24:31,09:41:39,00:17:08
1182,03/02/2014,CR0697034,C00001124,546-999-5216,AA0105,36003,0,NW,AGENT,KAZAV,11:52:11,12:04:29,00:12:18
2760,03/02/2014,CR0697181,C00000834,950-920-6625,AA0215,40355,1,PS,AGENT,MORIAH,09:51:28,10:07:29,00:16:01
1176,05/02/2014,CR0700360,C00004296,508-889-9922,AA0115,35996,2,PS,AGENT,IDIT,10:53:19,10:57:00,00:03:41
1177,05/02/2014,CR0700332,C00003671,641-986-1898,AA0213,35997,0,PS,AGENT,STEREN,09:00:11,09:10:13,00:10:02
1178,05/02/2014,CR0702842,C00003503,141-153-3459,AA0109,35998,0,NW,AGENT,MICHAL,10:57:37,10:58:17,00:00:40
1179,05/02/2014,CR0700445,C00001251,212-252-7834,AA0214,35999,0,NW,AGENT,SHLOMO,09:13:13,09:15:14,00:02:01
1180,05/02/2014,CR0702848,C00004571,212-575-6098,AA0203,36000,0,NW,AGENT,DORIT,13:19:58,13:35:00,00:15:02
1175,06/02/2014,CR0701529,C00002022,617-418-9331,AA0104,35995,2,PS,AGENT,AVIDAN,12:02:35,12:17:14,00:14:39
1173,07/02/2014,CR0703806,C00003264,922-110-1172,AA0213,35993,0,NW,AGENT,BASCH,10:20:39,10:35:23,00:14:44
1174,07/02/2014,CR0704288,C00000017,914-238-1020,AA0204,35994,2,PS,AGENT,TOVA,12:45:09,12:57:29,00:12:20
3751,07/02/2014,,,617-964-0399,,,,,,,13:21:29,13:26:05,00:04:36
3755,07/02/2014,,,617-749-7714,,,,,,,14:47:07,15:03:18,00:16:11
1172,08/02/2014,CR0704507,C00001561,212-105-0239,AA0103,35992,0,NW,AGENT,BENSION,15:04:04,15:16:26,00:12:22
2292,09/02/2014,,,340-981-9911,AA0115,35816,1,PS,HANG,NO_SERVER,14:46:07,14:46:10,00:00:03
1171,10/02/2014,CR0707268,C00001265,508-785-2739,AA0103,35991,0,PS,AGENT,BENSION,11:35:42,11:52:45,00:17:03
1169,11/02/2014,CR0709389,C00005072,212-814-3149,AA0202,35989,0,NW,AGENT,BENSION,10:59:39,11:17:22,00:17:43
1170,11/02/2014,CR0708522,C00001200,404-824-5878,AA0205,35990,0,NE,AGENT,ZOHARI,14:03:12,14:13:46,00:10:34
2259,11/02/2014,,,606-618-8686,AA0206,35594,0,NW,HANG,NO_SERVER,16:15:55,16:15:59,00:00:04
2371,11/02/2014,,,111-779-1962,AA0110,30137,1,PS,HANG,NO_SERVER,11:52:50,11:52:51,00:00:01
3870,11/02/2014,,,617-960-2229,,,,,,,15:18:03,15:38:42,00:20:39
2145,12/02/2014,,,604-820-1877,AA0202,34933,0,NW,HANG,NO_SERVER,15:06:59,15:07:00,00:00:01
1168,13/02/2014,CR0712738,C00000061,452-815-2646,AA0111,35987,0,TT,AGENT,SHARON,12:09:20,12:13:29,00:04:09
2358,13/02/2014,,,922-698-9333,AA0206,36208,0,NW,HANG,NO_SERVER,14:31:55,14:31:56,00:00:01
2759,13/02/2014,CR0712233,C00000317,485-756-2819,AA0106,40354,2,TT,AGENT,SHARON,10:50:47,11:12:14,00:21:27
3337,16/02/2014,,,413-296-3795,,,,,,,12:39:03,12:46:28,00:07:25
2436,17/02/2014,,,212-333-2794,AA0105,30599,0,NW,HANG,NO_SERVER,12:33:40,12:33:45,00:00:05
1164,18/02/2014,CR0718012,C00012859,212-805-3950,AA0204,35982,2,PS,AGENT,YIFAT,13:51:37,14:08:42,00:17:05
1165,18/02/2014,CR0717912,C00000349,533-287-0517,AA0206,35983,0,NW,AGENT,MICHAL,15:25:05,15:25:49,00:00:44
1166,18/02/2014,CR0719196,C00004685,948-958-9385,AA0202,35984,0,PS,AGENT,MORIAH,11:09:37,11:18:17,00:08:40
1167,18/02/2014,CR0717369,C00004355,212-923-6645,AA0113,35986,1,PS,AGENT,AVNI,12:49:33,13:04:03,00:14:30
2758,18/02/2014,CR0717983,C00000453,383-652-9655,AA0112,40353,1,PS,AGENT,IDIT,12:46:10,12:54:52,00:08:42
1163,20/02/2014,CR0722881,C00000466,212-399-6077,AA0203,35981,2,PS,AGENT,ANAT,15:39:17,15:54:50,00:15:33
2757,20/02/2014,CR0723718,C00000845,936-150-1941,AA0214,40352,0,PS,AGENT,KAZAV,09:53:25,10:16:54,00:23:29
1161,21/02/2014,CR0725992,C00003355,926-865-2943,AA0113,35978,2,PS,AGENT,TOVA,16:04:10,16:18:27,00:14:17
1162,21/02/2014,CR0726335,C00001689,212-671-8430,AA0204,35979,2,PS,AGENT,DORIT,10:49:18,10:50:58,00:01:40
3268,22/02/2014,,,914-637-0231,,,,,,,10:00:45,10:12:21,00:11:36
1157,24/02/2014,CR0728963,C00001779,219-418-3951,AA0101,35974,0,PS,AGENT,SHLOMO,10:37:30,10:56:13,00:18:43
1158,24/02/2014,CR0729146,C00003919,417-987-5079,AA0109,35975,0,NW,AGENT,STEREN,09:51:32,09:54:28,00:02:56
1159,24/02/2014,CR0728746,C00009346,471-246-9491,AA0213,35976,2,PS,AGENT,MORIAH,15:47:09,15:54:01,00:06:52
1160,24/02/2014,CR0729097,C00003379,675-059-6023,AA0202,35977,0,NW,AGENT,SHARON,16:40:17,16:41:42,00:01:25
3203,24/02/2014,,,212-115-1485,,,,,,,15:53:06,16:08:18,00:15:12
1155,25/02/2014,CR0730663,C00001098,781-066-1283,AA0209,35971,0,NW,AGENT,AVNI,11:16:06,11:33:22,00:17:16
1156,25/02/2014,CR0730978,C00011271,185-048-4505,AA0104,35972,0,PS,AGENT,GELBER,14:06:21,14:21:16,00:14:55
3917,25/02/2014,,,212-441-2914,,,,,,,14:24:07,14:37:36,00:13:29
1153,27/02/2014,CR0735186,C00003132,212-411-2260,AA0210,35969,2,PS,AGENT,NAAMA,11:12:34,11:18:49,00:06:15
1154,27/02/2014,CR0735229,C00004574,305-592-3389,AA0106,35970,0,PS,AGENT,IDIT,13:36:40,13:43:35,00:06:55
1152,28/02/2014,CR0738042,C00002429,274-716-4122,AA0203,35967,0,PS,AGENT,NAAMA,09:20:19,09:40:31,00:20:12
2756,28/02/2014,CR0737471,C00000816,986-710-0560,AA0101,40351,2,PS,AGENT,TOVA,09:07:48,09:23:39,00:15:51
3443,28/02/2014,,,307-979-6963,,,,,,,11:31:35,11:47:56,00:16:21
3244,02/03/2014,,,163-286-4771,,,,,,,11:52:24,11:57:37,00:05:13
1151,03/03/2014,CR0740963,C00000461,548-340-9401,AA0213,35966,0,NW,AGENT,MIKI,12:50:22,13:00:29,00:10:07
1149,04/03/2014,CR0742475,C00001420,599-708-0001,AA0104,35964,2,PS,AGENT,IDIT,13:03:30,13:06:22,00:02:52
1150,04/03/2014,CR0742670,C00001371,562-219-8056,AA0209,35965,0,NW,AGENT,YITZ,10:47:20,10:55:55,00:08:35
2299,04/03/2014,,,961-867-3337,AA0206,35879,0,NW,HANG,NO_SERVER,09:52:39,09:52:44,00:00:05
2754,05/03/2014,CR0745123,C00001170,840-879-1532,AA0115,40349,0,PS,AGENT,IDIT,12:34:29,13:02:45,00:28:16
2755,05/03/2014,CR0744359,C00001889,648-610-0995,AA0102,40350,2,PS,AGENT,SHARON,13:51:23,13:59:47,00:08:24
3868,05/03/2014,,,817-831-8134,,,,,,,12:34:57,12:54:14,00:19:17
1148,06/03/2014,CR0746273,C00003474,151-268-0244,AA0102,35961,0,PS,AGENT,YITZ,15:59:30,16:17:38,00:18:08
2981,06/03/2014,,,978-388-7148,AA0213,50141,0,NW,AGENT,IDIT,15:17:53,15:38:07,00:20:14
1147,07/03/2014,CR0750283,C00001915,378-182-8122,AA0106,35959,0,PS,AGENT,TOVA,16:37:24,16:45:53,00:08:29
2753,07/03/2014,CR0749542,C00005108,716-566-1927,AA0210,40348,1,PS,AGENT,DARMON,13:05:15,13:22:18,00:17:03
2100,09/03/2014,,,617-023-8041,AA0115,34712,0,NW,HANG,NO_SERVER,14:32:18,14:32:21,00:00:03
1143,10/03/2014,CR0752324,C00006545,288-040-4417,AA0115,35954,1,PS,AGENT,DORIT,16:48:33,17:06:23,00:17:50
1144,10/03/2014,CR0752245,C00008598,539-422-5777,AA0108,35955,2,TT,AGENT,YITZ,14:49:01,14:58:10,00:09:09
1145,10/03/2014,CR0753756,C00006892,212-136-4486,AA0112,35956,2,TT,AGENT,GILI,14:15:03,14:19:44,00:04:41
1146,10/03/2014,CR0753793,C00004810,554-916-1697,AA0103,35957,2,PS,AGENT,GELBER,10:31:10,10:48:08,00:16:58
2752,10/03/2014,CR0753780,C00002499,669-242-9811,AA0210,40347,0,NW,AGENT,TOVA,09:10:33,09:30:39,00:20:06
1141,11/03/2014,CR0755697,C00001297,715-570-5780,AA0103,35952,0,PS,AGENT,YITZ,16:51:14,16:51:46,00:00:32
1142,11/03/2014,CR0762766,C00000243,842-418-5837,AA0103,35953,2,NE,AGENT,ZOHARI,16:03:53,16:22:10,00:18:17
2977,11/03/2014,,,944-963-8002,AA0101,50137,2,NE,AGENT,SHARON,15:28:23,15:34:20,00:05:57
3111,11/03/2014,,,372-198-6139,,,,,,,13:05:57,13:26:55,00:20:58
3824,11/03/2014,,,444-421-8596,,,,,,,10:51:28,11:10:56,00:19:28
1139,12/03/2014,CR0757085,C00001693,323-113-7576,AA0202,35950,1,PS,AGENT,ELI,09:13:15,09:27:54,00:14:39
1140,12/03/2014,CR0762940,C00003273,617-486-6876,AA0103,35951,0,PS,AGENT,YITZ,16:06:15,16:16:32,00:10:17
1138,13/03/2014,CR0767128,C00003979,826-712-8609,AA0115,35949,0,PS,AGENT,BENSION,16:37:22,16:52:51,00:15:29
1136,17/03/2014,CR0760739,C00000854,833-342-9725,AA0115,35947,0,NW,AGENT,BASCH,09:15:02,09:16:16,00:01:14
1137,17/03/2014,CR0761080,C00006501,619-734-7666,AA0205,35948,2,PS,AGENT,BENSION,13:55:24,13:56:52,00:01:28
1135,18/03/2014,CR0764430,C00000401,212-115-1485,AA0104,35945,0,PS,AGENT,AVNI,09:41:17,09:54:12,00:12:55
2751,18/03/2014,CR0764268,C00001939,212-485-5571,AA0210,40346,0,PS,AGENT,KAZAV,11:19:26,11:42:07,00:22:41
3234,18/03/2014,,,249-824-9751,,,,,,,10:08:41,10:23:56,00:15:15
3436,18/03/2014,,,557-378-5768,,,,,,,09:18:19,09:38:55,00:20:36
3616,18/03/2014,,,828-705-6278,,,,,,,09:33:55,09:35:49,00:01:54
3632,18/03/2014,,,410-007-0975,,,,,,,14:55:50,15:00:06,00:04:16
2750,19/03/2014,CR0766213,C00000999,187-698-7210,AA0202,40345,1,PS,AGENT,SHARON,11:04:24,11:22:09,00:17:45
2749,20/03/2014,CR0769877,C00004740,936-832-0483,AA0109,40344,2,PS,AGENT,STEREN,11:34:06,11:46:18,00:12:12
2931,21/03/2014,CR0771869,C00003537,413-922-3388,AA0214,40526,2,PS,AGENT,DORIT,09:44:33,10:10:00,00:25:27
2747,24/03/2014,CR0775199,C00002147,978-527-8432,AA0205,40342,2,NE,AGENT,AVIDAN,12:25:30,12:49:04,00:23:34
2748,24/03/2014,CR0775044,C00002115,413-532-7903,AA0206,40343,0,PS,AGENT,KAZAV,12:00:44,12:07:03,00:06:19
2930,24/03/2014,CR0774455,C00013290,360-339-2838,AA0215,40525,1,PS,AGENT,MICHAL,15:19:18,15:28:36,00:09:18
2746,25/03/2014,CR0776550,C00004705,212-144-9443,AA0107,40341,1,PS,AGENT,YITZ,11:36:21,11:57:50,00:21:29
3696,25/03/2014,,,823-267-7558,,,,,,,14:39:07,14:43:45,00:04:38
1133,27/03/2014,CR0780784,C00003344,647-367-0348,AA0206,35935,0,NW,AGENT,ZOHARI,12:15:31,12:33:09,00:17:38
1134,27/03/2014,CR0780677,C00001957,322-687-3160,AA0202,35936,0,NW,AGENT,MIKI,15:31:55,15:50:24,00:18:29
3180,27/03/2014,,,212-494-4736,,,,,,,11:22:21,11:40:24,00:18:03
1132,28/03/2014,CR0783082,C00003204,212-199-2182,AA0106,35934,2,PS,AGENT,YITZ,16:04:48,16:24:49,00:20:01
1131,31/03/2014,CR0784950,C00000885,381-487-2606,AA0115,35932,0,NW,AGENT,YIFAT,10:23:04,10:28:42,00:05:38
